Czas (s),Kana³ 1 (g),Kana³ 2 (g),Kana³ 3 (g),Kana³ 4 (g)
4.252212610630531353e-01,4.228563777354898967e-02,1.398988847583643516e-02,3.135293061611376525e-02,2.135247520000000537e-02
4.253212660633031716e-01,4.100815366317792782e-02,1.223429451672862489e-02,3.303171725118484586e-02,2.086418160000000355e-02
4.254212710635531525e-01,4.153076079923881392e-02,1.200776626394051486e-02,2.562190037914692867e-02,2.672370480000000464e-02
4.255212760638031888e-01,3.554981246431970082e-02,1.676485957249071804e-02,2.093287563981044083e-02,1.860582370000000291e-02
4.256212810640531696e-01,3.311097916270217684e-02,1.076186087360595303e-02,2.498511924170618986e-02,2.055899810000000327e-02
4.257212860643032060e-01,3.311097916270217684e-02,1.081849293680298141e-02,1.693852123222750958e-02,2.153558530000000346e-02
4.258212910645531868e-01,3.642082435775451099e-02,1.636843513011152634e-02,2.539034360189575817e-02,2.696785160000000209e-02
4.259212960648032231e-01,3.508527278782110764e-02,1.455620910780668770e-02,2.701124104265404183e-02,2.141351190000000126e-02
4.260213010650532595e-01,3.566594738344434218e-02,1.631180306691449797e-02,2.197488113744076876e-02,2.220698900000000336e-02
4.261213060653032403e-01,3.374972121788772511e-02,1.013890817843867212e-02,2.180121355450239176e-02,2.458742030000000273e-02
4.262213110655532766e-01,3.467880057088486290e-02,9.176163104089226155e-03,2.116443241706163214e-02,2.281735600000000391e-02
4.263213160658032574e-01,3.189156251189343566e-02,1.274398308550187160e-02,1.855941867298580364e-02,2.507571390000000455e-02
4.264213210660532938e-01,2.962693158896288065e-02,1.002564405204461710e-02,2.035398369668247470e-02,2.220698900000000336e-02
4.265213260663032746e-01,2.643322131303520867e-02,1.512252973977696278e-02,1.826997270142181884e-02,2.452638360000000337e-02
4.266213310665533109e-01,2.585254671741197760e-02,7.533833271375471770e-03,2.052765127962087252e-02,2.171869540000000154e-02
4.267213360668033473e-01,2.991726888677450485e-02,9.742483736059480426e-03,1.896464303317537195e-02,2.831065900000000191e-02
4.268213410670533281e-01,2.724616574690770163e-02,1.274398308550187160e-02,2.539034360189575817e-02,2.379394320000000410e-02
4.269213460673033644e-01,2.254270152235964345e-02,1.540569005576207864e-02,2.348000018957347931e-02,2.135247520000000537e-02
4.270213510675533453e-01,2.434279276879161222e-02,6.910880576208190858e-03,1.641751848341233347e-02,2.647955800000000373e-02
4.271213560678033816e-01,2.062647535680303332e-02,9.969011988847590461e-03,1.346516957345972841e-02,2.147454860000000063e-02
4.272213610680533624e-01,1.749083254043768201e-02,8.553210408921945243e-03,1.612807251184835214e-02,1.915515400000000409e-02
4.273213660683033988e-01,1.830377697431017497e-02,5.664975185873608217e-03,1.491239943127964547e-02,1.549295200000000254e-02
4.274213710685534351e-01,2.004580076117982307e-02,6.174663754646834979e-03,1.682274284360192260e-02,2.287839270000000327e-02
4.275213760688034159e-01,1.731663016175071998e-02,8.439946282527890226e-03,1.537551298578200554e-02,1.592020890000000327e-02
4.276213810690534523e-01,1.423905480494766854e-02,3.343060594795544977e-03,1.410195071090048803e-02,1.701886950000000218e-02
4.277213860693034331e-01,1.511006669838248218e-02,1.983891078066927702e-03,8.197252890995276181e-03,2.312253950000000419e-02
4.278213910695534694e-01,1.238089609895337735e-02,2.550211710037181539e-03,7.618360947867329133e-03,1.994863110000000272e-02
4.279213960698034502e-01,1.116147944814461709e-02,2.550211710037181539e-03,1.010759630331755331e-02,2.367186980000000190e-02
4.280214010700534866e-01,3.496574785918170943e-03,-1.187504460966546001e-03,5.244903981042669389e-03,1.762923650000000272e-02
4.281214060703035229e-01,1.580348620361559731e-03,-2.263513661710026166e-03,3.624006540284374894e-03,1.872789710000000163e-02
4.282214110705535037e-01,-8.174984586108470508e-03,-3.905843494423780551e-03,-2.222802085308044334e-03,1.976552100000000117e-02
4.283214160708035401e-01,-5.155476688867751019e-03,-3.735947304832718408e-03,-1.759688530805662799e-03,1.805649340000000172e-02
4.284214210710535209e-01,-1.014927821122740305e-02,-5.661437453531589954e-03,-4.769926635071061564e-03,2.330564960000000227e-02
4.285214260713035572e-01,-9.626671075166515212e-03,2.849291821561461872e-04,-3.670031943127941010e-03,2.141351190000000126e-02
4.286214310715535381e-01,-1.258811151284491316e-02,-2.320145724907053675e-03,-1.387910900473680875e-04,2.092521830000000291e-02
4.287214360718035744e-01,-1.833679000951475915e-02,-1.002210631970259884e-02,-5.059372606635044629e-03,2.245113580000000081e-02
4.288214410720536107e-01,-1.944007174119886591e-02,-6.397654275092925884e-03,-8.937948625592393240e-03,2.507571390000000455e-02
4.289214460723035915e-01,-1.996267887725975548e-02,-5.095116821561335683e-03,-5.406707772511820317e-03,2.446534690000000054e-02
4.290214510725536279e-01,-2.153050028544244154e-02,-6.510918401486980901e-03,-1.061673526066348079e-02,2.068107150000000199e-02
4.291214560728036087e-01,-2.350479391056137235e-02,-8.266512360594790304e-03,-9.864175734597135925e-03,1.726301630000000656e-02
4.292214610730536450e-01,-2.391126612749763097e-02,-7.586927602230481016e-03,-1.171662995260662130e-02,2.080314490000000419e-02
4.293214660733036259e-01,-2.902120256898192349e-02,-9.852210130111517181e-03,-1.235341109004736010e-02,1.769027320000000555e-02
4.294214710735536622e-01,-2.931153986679353729e-02,-8.946097118959097858e-03,-1.895277924170614414e-02,2.531986070000000200e-02
4.295214760738036985e-01,-3.221491284490961282e-02,-1.302360566914497093e-02,-1.293230303317532796e-02,2.263424590000000236e-02
4.296214810740536794e-01,-3.471181360608945055e-02,-9.059361245353152875e-03,-1.281652464454974272e-02,2.129143850000000254e-02
4.297214860743037157e-01,-3.116969857278783021e-02,-1.358992630111524429e-02,-1.461108966824641378e-02,1.775130990000000492e-02
4.298214910745536965e-01,-3.598929771646051934e-02,-1.489246375464683449e-02,-1.443742208530803678e-02,1.805649340000000172e-02
4.299214960748037329e-01,-3.529248820171265733e-02,-1.121137964684015484e-02,-1.791077374407579539e-02,1.805649340000000172e-02
4.300215010750537137e-01,-3.564089295908659527e-02,-9.569049814126399586e-03,-1.275863545023694923e-02,1.860582370000000291e-02
4.301215060753037500e-01,-3.070515889628925091e-02,-1.200422853159851741e-02,-1.229552189573456834e-02,2.538089740000000136e-02
4.302215110755537864e-01,-3.575702787821123663e-02,-1.251391710037174330e-02,-1.594254113744072651e-02,1.787338330000000017e-02
4.303215160758037672e-01,-3.947334529019981553e-02,-1.109811552044609982e-02,-1.964744957345969725e-02,2.196284220000000245e-02
4.304215210760538035e-01,-3.866040085632731216e-02,-1.353329423791821765e-02,-2.086312265402840219e-02,1.878893380000000446e-02
4.305215260763037843e-01,-4.138957145575642566e-02,-1.579857676579925208e-02,-2.184723895734593663e-02,2.043692470000000108e-02
4.306215310765538207e-01,-4.092503177925786023e-02,-1.647816152416356136e-02,-2.097890104265400651e-02,1.793442000000000300e-02
4.307215360768038015e-01,-4.040242464319696025e-02,-1.772406691449814400e-02,-2.109467943127959350e-02,1.823960350000000327e-02
4.308215410770538378e-01,-4.127343653663178430e-02,-1.551541644981411540e-02,-2.277346606635068105e-02,2.129143850000000254e-02
4.309215460773038742e-01,-3.796359134157945014e-02,-1.602510501858736211e-02,-1.924222521327012894e-02,2.245113580000000081e-02
4.310215510775538550e-01,-4.051855956232160161e-02,-1.291034154275091592e-02,-2.011056312796205905e-02,2.507571390000000455e-02
4.311215560778038913e-01,-3.982175004757373959e-02,-9.229257434944234534e-03,-1.304808142180093229e-02,2.373290650000000127e-02
4.312215610780538722e-01,-3.169230570884871978e-02,-7.020606970260226745e-03,-1.154296236966822348e-02,2.342772300000000099e-02
4.313215660783039085e-01,-2.722111132254995472e-02,-6.794078717472117578e-03,-9.111616208530791058e-03,1.891100720000000318e-02
4.314215710785538893e-01,-1.856905984776404187e-02,-5.265013011152418210e-03,-7.664386350710874866e-03,2.287839270000000327e-02
4.315215760788039256e-01,-2.280798439581351034e-02,-2.490041914498135767e-03,-1.131140559241703217e-02,1.866686040000000227e-02
4.316215810790539620e-01,-2.466614310180781366e-02,-7.530295539033453507e-03,-4.306813080568699763e-03,2.251217250000000364e-02
4.317215860793039428e-01,-1.978847649857278998e-02,-4.698692379182143990e-03,-9.343172985781961551e-03,2.513675059999999697e-02
4.318215910795539791e-01,-1.734964319695527987e-02,-5.491541263940507428e-03,-1.090618123222746386e-02,2.306150280000000483e-02
4.319215960798039600e-01,-1.549148449096099042e-02,-3.169626672862444622e-03,-5.440154502369366155e-04,2.269528260000000172e-02
4.320216010800539963e-01,-4.168329876308284748e-03,3.059900278810408301e-03,1.018992796208544873e-03,1.671368600000000537e-02
4.321216060803039771e-01,-9.165521408182714883e-04,-5.645517657992447057e-04,5.360682369668275452e-03,2.214595230000000053e-02
4.322216110805540135e-01,4.135316841103701437e-03,3.229796468401490393e-03,8.255142085308067937e-03,1.878893380000000446e-02
4.323216160808040498e-01,3.438507326355850265e-03,1.077778066914509680e-03,4.723901232227515831e-03,2.043692470000000108e-02
4.324216210810540306e-01,6.690285061845863308e-03,8.779738661710034461e-03,5.476460758293860698e-03,2.409912670000000437e-02
4.325216260813040670e-01,2.973967649857272265e-03,1.983891078066927702e-03,4.434455260663532766e-03,1.964344760000000592e-02
4.326216310815540478e-01,7.735499333967640716e-03,3.059900278810408301e-03,8.081474502369690935e-03,1.933826410000000218e-02
4.327216360818040841e-01,1.197442388201713087e-02,3.343060594795544977e-03,5.650128341232237700e-03,2.239009910000000145e-02
4.328216410820540649e-01,1.348417783063747544e-02,3.569588847583654578e-03,1.126538018957348730e-02,2.025381460000000300e-02
4.329216460823041013e-01,8.780713606089438072e-03,-1.114952602230456151e-04,6.518466255924188629e-03,2.202387890000000181e-02
4.330216510825541376e-01,1.000013025689817751e-02,4.022645353159853832e-03,1.062859905213272768e-02,2.391601660000000282e-02
4.331216560828041184e-01,1.267123339676498248e-02,1.191042193308544314e-03,9.355036777251208441e-03,1.842271360000000135e-02
4.332216610830541548e-01,6.864487440532826210e-03,1.644098698884763517e-03,8.197252890995276181e-03,2.281735600000000391e-02
4.333216660833041356e-01,9.187185823025684553e-03,7.194040892193307585e-03,7.676250142180121756e-03,1.891100720000000318e-02
4.334216710835541719e-01,6.574150142721221952e-03,5.834871375464689876e-03,1.045493146919432986e-02,2.293942940000000263e-02
4.335216760838041528e-01,1.162601912464318425e-02,6.740984386617108332e-03,1.120749099526067473e-02,2.672370480000000464e-02
4.336216810840541891e-01,1.092920960989533265e-02,4.532333921933080594e-03,8.949812417061640130e-03,2.269528260000000172e-02
4.337216860843042254e-01,7.793566793529961394e-03,6.118031691449827419e-03,6.807912227488171694e-03,1.915515400000000409e-02
4.338216910845542063e-01,1.220669372026641358e-02,3.286428531598517902e-03,1.132326938388627906e-02,1.866686040000000227e-02
4.339216960848042426e-01,1.180022150333014802e-02,3.116532342007435376e-03,1.057070985781993593e-02,2.092521830000000291e-02
4.340217010850542234e-01,8.954915984776400106e-03,4.985390427509299796e-03,1.074437744075831293e-02,2.275631930000000108e-02
4.341217060853042597e-01,1.220669372026641358e-02,2.323683457249071938e-03,8.313031279620880509e-03,2.013174120000000428e-02
4.342217110855542406e-01,1.162601912464318425e-02,2.833372026022318649e-03,6.344798672985810760e-03,1.695783280000000282e-02
4.343217160858042769e-01,8.664578686964796717e-03,2.946636152416353283e-03,6.229020284360204697e-03,1.842271360000000135e-02
4.344217210860542577e-01,7.445162036156035591e-03,2.606843773234209048e-03,8.602477251184865309e-03,1.750716310000000400e-02
4.345217260863042941e-01,8.722646146527117395e-03,3.796117100371744230e-03,4.723901232227515831e-03,1.769027320000000555e-02
4.346217310865543304e-01,1.098727706945765333e-02,6.401192007434944146e-03,7.618360947867329133e-03,2.245113580000000081e-02
4.347217360868043112e-01,1.069693977164604994e-02,1.983891078066927702e-03,8.660366445497657065e-03,2.092521830000000291e-02
4.348217410870543476e-01,5.703138249286387497e-03,1.813994888475845609e-03,4.781790426540308454e-03,2.062003480000000263e-02
4.349217460873043284e-01,4.599856517602268595e-03,4.872126301115244779e-03,2.813557819905237838e-03,1.860582370000000291e-02
4.350217510875543647e-01,6.980622359657468433e-03,1.077778066914509680e-03,9.239258388625604113e-03,2.110832840000000446e-02
4.351217560878043455e-01,2.857832730732630475e-03,1.360938382899626407e-03,6.981579810426569513e-03,1.952137420000000373e-02
4.352217610880543819e-01,3.380439866793529154e-03,2.153787267657989845e-03,8.139363696682482691e-03,2.385497990000000346e-02
4.353217660883044182e-01,7.038689819219789111e-03,1.813994888475845609e-03,1.167060454976305561e-02,2.568608090000000510e-02
4.354217710885543990e-01,1.133568182683157913e-02,-2.247593866171004157e-04,8.313031279620880509e-03,2.232906240000000209e-02
4.355217760888044354e-01,7.967769172216924295e-03,-1.980353345724909439e-03,6.402687867298603383e-03,2.422120010000000309e-02
4.356217810890544162e-01,7.270959657469072690e-03,9.645139405204548790e-04,7.618360947867329133e-03,2.483156710000000711e-02
4.357217860893044525e-01,-8.004172216936295903e-04,-3.282890799256499206e-03,6.171131090047412074e-03,2.080314490000000419e-02
4.358217910895544334e-01,5.412800951474782372e-03,-1.114952602230456151e-04,6.923690616113756940e-03,2.098625500000000227e-02
4.359217960898044697e-01,3.728844624167454956e-03,1.813994888475845609e-03,5.708017535545051140e-03,2.654059470000000309e-02
4.360218010900545060e-01,5.470868411037103918e-03,6.813536245353178774e-04,4.029230900473963588e-03,1.787338330000000017e-02
4.361218060903044869e-01,8.722646146527117395e-03,-2.490041914498135767e-03,7.213136587677740005e-03,1.738508970000000181e-02
4.362218110905545232e-01,5.935408087535671076e-03,3.852749163568771739e-03,5.997463507109034205e-03,2.165765870000000218e-02
4.363218160908045040e-01,4.077249381541380759e-03,1.150329925650639862e-04,2.408333459715669526e-03,2.318357620000000355e-02
4.364218210910545404e-01,4.774058896289252313e-03,9.078818773234274787e-04,5.534349952606653321e-03,2.263424590000000236e-02
4.365218260913045212e-01,5.703138249286387497e-03,3.229796468401490393e-03,7.965696113744105689e-03,2.403809000000000154e-02
4.366218310915545575e-01,8.838781065651758750e-03,2.776739962825291140e-03,5.534349952606653321e-03,2.123040180000000318e-02
4.367218360918045938e-01,6.167677925784954655e-03,-1.697193029739772546e-03,8.313031279620880509e-03,1.720197960000000373e-02
4.368218410920545747e-01,8.780713606089438072e-03,3.003268215613380792e-03,4.723901232227515831e-03,2.062003480000000263e-02
4.369218460923046110e-01,9.245253282588005231e-03,4.475701858736073034e-03,4.376566066350740143e-03,2.519778729999999980e-02
4.370218510925545918e-01,8.780713606089438072e-03,6.401192007434944146e-03,1.051282066350712162e-02,2.629644789999999871e-02
4.371218560928046282e-01,7.909701712654603617e-03,8.100153903345725173e-03,7.907806919431291381e-03,1.958241090000000309e-02
4.372218610930546090e-01,9.825927878211215480e-03,-2.247593866171004157e-04,8.834034028436034067e-03,2.263424590000000236e-02
4.373218660933046453e-01,9.187185823025684553e-03,4.872126301115244779e-03,8.255142085308067937e-03,2.513675059999999697e-02
4.374218710935546817e-01,8.664578686964796717e-03,1.716650557620913865e-04,5.244903981042669389e-03,1.939930080000000501e-02
4.375218760938046625e-01,2.799765271170309364e-03,3.966013289962826323e-03,7.849917725118499626e-03,2.116936510000000035e-02
4.376218810940546988e-01,1.005819771646049819e-02,5.211918680297408964e-03,2.234665876777270840e-03,2.013174120000000428e-02
4.377218860943046796e-01,5.470868411037103918e-03,3.059900278810408301e-03,6.923690616113756940e-03,2.184076880000000373e-02
4.378218910945547160e-01,4.832126355851572991e-03,5.551711059479553199e-03,4.145009289099548834e-03,2.049796140000000391e-02
4.379218960948046968e-01,3.148170028544245574e-03,2.380315520446099446e-03,4.781790426540308454e-03,1.756819980000000336e-02
